50,設定入力画面,予算設定,総売上,L0,D,画面間,計算項目,演算,画面間演算,予実対比.総売上から参照,-,予実対比.総売上,head_office_connected_service_sales_logs.sales_excluded,-,POS売上（日別集計）,予実対比.総売上,-,予実対比.総売上 → 予算設定.総売上,スキーマ検証済,-,画面'予算設定'に'総売上'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
51,設定入力画面,月次費用入力,費目,L2,D,-,店舗マスタ（設定）,ラクミー設定マスタ単独,ラクミー設定マスタから取得,費目マスタ参照,monthly_cost_items.name,-,monthly_cost_items.name,-,-,[マスタ]monthly_cost_items.name,費目別仕入分析.費目,monthly_cost_items.name → 月次費用入力.費目,スキーマ検証済,-,-,-,設定入力画面,設定入力,ユーザーが入力する予算・費用設定値。各画面の予算値の定義元。
52,設定入力画面,月次費用入力,金額,L3,D,-,費用・棚卸（入力）,ユーザー入力単独,設定画面での直接入力（費用/棚卸等）,入力値,monthly_costs.value,-,monthly_costs.value,-,-,-,"主要KPI指標.家賃比率, 予実対比.金額, 月次費用入力.比率, 費目別仕入分析.金額",monthly_costs.value → 月次費用入力.金額,スキーマ検証済,-,-,-,設定入力画面,設定入力,ユーザーが入力する予算・費用設定値。各画面の予算値の定義元。
53,設定入力画面,月次費用入力,比率,L4a,D,画面間,計算項目,外部連携×ユーザー入力,費用設定とインフォマート仕入の組合せ,自動計算,月次費用入力.金額 ÷ SUM(費目別仕入分析.金額税抜) × 100,-,monthly_costs.value,-,ユーザー入力（費用設定）,"月次費用入力.金額, 費目別仕入分析.金額税抜","仕入先分析.比率, 商品別仕入分析.比率, 費目別仕入分析.比率",monthly_costs.value → 月次費用入力.比率,スキーマ検証済,-,-,-,設定入力画面,設定入力,ユーザーが入力する予算・費用設定値。各画面の予算値の定義元。
54,設定入力画面,月次費用入力,その他経費,L3,D,画面間,計算項目,演算,画面間演算,予実対比.その他経費から参照,-,予実対比.その他経費,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.その他経費,-,予実対比.その他経費 → 月次費用入力.その他経費,スキーマ検証済,-,画面'月次費用入力'に'その他経費'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
55,設定入力画面,月次費用入力,費目名,L2,D,画面間,計算項目,演算,画面間演算,費目マスタ.費目名から参照,-,費目マスタ.費目名,monthly_cost_items.name,-,-,費目マスタ.費目名,-,費目マスタ.費目名 → 月次費用入力.費目名,スキーマ検証済,-,画面'月次費用入力'に'費目名'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「費目マスタ」（設定入力画面）で算出された指標をモニタリング表示。
56,設定入力画面,月次費用入力,金額税抜,L4a,D,画面間,計算項目,演算,画面間演算,費目別仕入分析.比率から参照,-,費目別仕入分析.比率,monthly_costs.value,-,ユーザー入力（費用設定）,費目別仕入分析.比率,-,費目別仕入分析.比率 → 月次費用入力.金額税抜,スキーマ検証済,-,画面'月次費用入力'に'金額税抜'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「費目別仕入分析」（分析画面）で算出された指標をモニタリング表示。
57,設定入力画面,月次費用入力,販促費,L3,D,画面間,計算項目,演算,画面間演算,予実対比.販促費から参照,-,予実対比.販促費,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.販促費,-,予実対比.販促費 → 月次費用入力.販促費,スキーマ検証済,-,画面'月次費用入力'に'販促費'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
58,設定入力画面,月次費用入力,資材費,L3,D,画面間,計算項目,演算,画面間演算,予実対比.資材費から参照,-,予実対比.資材費,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.資材費,-,予実対比.資材費 → 月次費用入力.資材費,スキーマ検証済,-,画面'月次費用入力'に'資材費'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
59,設定入力画面,月次費用入力,水道光熱費,L3,D,画面間,計算項目,演算,画面間演算,予実対比.水道光熱費から参照,-,予実対比.水道光熱費,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.水道光熱費,-,予実対比.水道光熱費 → 月次費用入力.水道光熱費,スキーマ検証済,-,画面'月次費用入力'に'水道光熱費'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
60,設定入力画面,月次費用入力,減価償却費,L3,D,画面間,計算項目,演算,画面間演算,予実対比.減価償却費から参照,-,予実対比.減価償却費,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.減価償却費,-,予実対比.減価償却費 → 月次費用入力.減価償却費,スキーマ検証済,-,画面'月次費用入力'に'減価償却費'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
61,設定入力画面,月次費用入力,地代家賃,L3,D,画面間,計算項目,演算,画面間演算,予実対比.地代家賃から参照,-,予実対比.地代家賃,monthly_costs.value,-,ユーザー入力（費用設定）,予実対比.地代家賃,-,予実対比.地代家賃 → 月次費用入力.地代家賃,スキーマ検証済,-,画面'月次費用入力'に'地代家賃'が実際に存在するか要確認,実画面で目視確認が必要,設定入力画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
62,設定入力画面,費目マスタ,費目名,L2,D,-,店舗マスタ（設定）,ラクミー設定マスタ単独,ラクミー設定マスタから取得,入力値,monthly_cost_items.name,-,monthly_cost_items.name,-,-,[マスタ]monthly_cost_items.name,"費目別仕入分析.費目名, 月次費用入力.費目名",monthly_cost_items.name → 費目マスタ.費目名,スキーマ検証済,-,-,-,設定入力画面,設定入力,ユーザーが入力する予算・費用設定値。各画面の予算値の定義元。
63,設定入力画面,費目マスタ,変更不可フラグ,L2,D,-,店舗マスタ（設定）,ラクミー設定マスタ単独,ラクミー設定マスタから取得,フラグ,monthly_cost_items.immutable,-,monthly_cost_items.immutable,-,-,[マスタ]monthly_cost_items.immutable,-,monthly_cost_items.immutable → 費目マスタ.変更不可フラグ,設定/入力検証済,データソース: 店舗マスタ（設定）,-,-,設定入力画面,設定入力,ユーザーが入力する予算・費用設定値。各画面の予算値の定義元。
■ 実績算出・分析画面 (175指標)
No,画面タイプ,画面タイトル,指標名,独自指標レベル,経営重要度,演算範囲,データソース区分,指標タイプ,指標タイプ詳細,演算ロジック,演算式詳細,中間画面名.画面指標名,ラクミーテーブル名.カラム名,外部連携テーブル名.テーブル列名,外部連携グループ名,インプット元（画面名.指標名）,アウトプット先（画面名.画面指標名）,データリネージュ（完全版）,判断,AI推測の理由,不明点,改善,画面カテゴリ,指標区分,指標区分の説明
1,実績算出・分析画面,予実対比,総売上,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM,SUM(ZTOTAL.sales_excluded),-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,[外部]ZTOTAL.sales_excluded,"FD分析(売上構成比).FD売上構成比, FD売上構成比.FD売上構成比, 主要KPI指標.総売上, 予算設定.総売上, 当月実績.総売上, 時間帯別売上分析.総売上, 流入分析.総売上",ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 予実対比.総売上,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
2,実績算出・分析画面,予実対比,フード売上,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUMフード,SUM(TITEM.sales_excluded) WHERE category = 'フード',-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,"ABC分析.フード売上, FD仕入率トレンド.フード売上, FD分析.フード売上, FD売上構成比.フード売上合計, 予算設定.フード売上, 商品別売上分析.フード売上",TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 予実対比.フード売上,スキーマ検証済,-,フードカテゴリの判定方法が不明,カテゴリ判定ロジックを確認必要,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
3,実績算出・分析画面,予実対比,フード売上ランチ,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(フードかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 11:00 AND 15:00,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,"予算設定.ランチ売上比, 時間帯別売上分析.フード売上ランチ",TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 予実対比.フード売上ランチ,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
4,実績算出・分析画面,予実対比,フード売上ディナー,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(フードかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 17:00 AND 23:00,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,時間帯別売上分析.フード売上ディナー,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 予実対比.フード売上ディナー,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
5,実績算出・分析画面,予実対比,ドリンク売上,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUMドリンク,SUM(TITEM.sales_excluded) WHERE category = 'ドリンク',-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,"ABC分析.ドリンク売上, FD仕入率トレンド.ドリンク売上, FD分析.ドリンク売上, FD売上構成比.ドリンク売上合計, 予算設定.ドリンク売上, 商品別売上分析.ドリンク売上",TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 予実対比.ドリンク売上,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
6,実績算出・分析画面,予実対比,ドリンク売上ランチ,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(ドリンクかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 11:00 AND 15:00,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,時間帯別売上分析.ドリンク売上ランチ,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 予実対比.ドリンク売上ランチ,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
