,,,高：L2以上の指標が5個以上,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0:データ取得層,,,,,,,,,,◎ 必須,,
,,,,,,,,,"infomart_transactions.total_tax_excluded, ZTOTAL.sales_excluded","infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded","予実対比.FD仕入, 店舗ラベル別サマリー.売上（税抜）",SUM,売上進捗率: SUM(店舗ラベル別サマリー.売上（税抜）) ÷ 店舗ラベル別サマリー.売上目標 × 100,店舗ラベル別サマリー.売上進捗率,,,,,
,,,,,,,,,"head_office_connected_service_labor_costs_logs.labor_costs, ZTOTAL.sales_excluded","head_office_connected_service_labor_costs_logs.labor_costs, head_office_connected_service_sales_logs.sales_excluded","予実対比.人件費, 店舗ラベル別サマリー.売上（税抜）",仕入÷売上×100,FD仕入率: 予実対比.FD仕入 ÷ 店舗ラベル別サマリー.売上（税抜） × 100,店舗ラベル別サマリー.FD仕入率,,,,,
,,,,,,,,,,,,比率計算,人件費率: 予実対比.人件費 ÷ 店舗ラベル別サマリー.売上（税抜） × 100,店舗ラベル別サマリー.人件費率,,,,,
20,客数分析,分析画面,低,A,店舗月次,高,L1,外部連携単独,ZTOTAL.customers,head_office_connected_service_sales_logs.customers,[外部]ZTOTAL.customers,SUM月別,当月客数: SUM(ZTOTAL.customers) GROUP BY year_month,客数分析.当月客数,年間予実対比.客単価,中期キャッシュ(30分-1時間),○,データ更新時,
21,費目別仕入分析,分析画面,中,C,全店舗,中,L2-C,ラクミー内部マスター参照,,monthly_cost_items.name,[マスタ]monthly_cost_items.name,費目マスタ,費目: monthly_cost_items.name,費目別仕入分析.費目,,中期キャッシュ(5-30分),△,データ連携時,
,,,,,,,,設定値参照,,monthly_costs.value,,SUM費目別,金額（税抜）: SUM(monthly_costs.value) GROUP BY cost_item_id,費目別仕入分析.金額（税抜）,費目別仕入分析.比率,,,,
,,,,,,,,画面間×設定値,,monthly_costs.value,,費目÷総仕入×100,比率: 費目別仕入分析.金額税抜 ÷ SUM(費目別仕入分析.金額税抜) × 100,費目別仕入分析.比率,"仕入別分析.比率, 商品別仕入分析.比率",,,,
22,商品仕入単価,一覧表示画面,低,C,全店舗,低,L2-C,外部連携参照,detail_list.item_name,infomart_order_details.item_name,[外部]detail_list.item_name,参照表示,アイテム: detail_list.item_name,商品仕入単価.アイテム,平均単価推移.仕入商品ラベル,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,detail_list.price,infomart_order_details.price,[外部]detail_list.price,SUM商品別,金額（税抜）: SUM(detail_list.price) GROUP BY item_name,商品仕入単価.金額（税抜）,商品仕入単価.単価,,,,
,,,,,,,,,detail_list.num,infomart_order_details.num,[外部]detail_list.num,SUM商品別,数量: SUM(detail_list.num) GROUP BY item_name,商品仕入単価.数量,"商品仕入単価.単価, 平均単価推移.数量",,,,
,,,,,,,,画面間演算,"detail_list.price, detail_list.num","infomart_order_details.price, infomart_order_details.num",商品仕入単価.数量,参照表示,単価: 商品仕入単価.金額税抜 ÷ 商品仕入単価.数量,商品仕入単価.単価,平均単価推移.平均単価,,,,
23,棚卸詳細,一覧表示画面,高,C,全店舗,低,L2-C,外部連携参照,,infomart_transactions.client_name,,参照表示,仕入れ先: infomart_transactions.client_name,棚卸詳細.仕入れ先,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,ラクミー内部マスター参照,,labels.name,,マスタ参照,カテゴリ: labels.name,棚卸詳細.カテゴリ,,,,,
,,,,,,,,,,,,マスタ参照,ラベル: labels.name,棚卸詳細.ラベル,,,,,
,,,,,,,,ラクミー内部単独,,inventories.date,,日付,実施日: inventories.date,棚卸詳細.実施日,,,,,
,,,,,,,,,,inventory_items.num,,入力値,在庫数量: inventory_items.num,棚卸詳細.在庫数量,,,,,
,,,,,,,,,,inventory_items.price,,データ取得,商品単価: inventory_items.price,棚卸詳細.商品単価,,,,,
,,,,,,,,画面間演算,,"inventory_items.num, inventory_items.price",,参照表示,小計: 棚卸詳細.在庫数量 × 棚卸詳細.商品単価,棚卸詳細.小計,,,,,
24,納品書管理,一覧表示画面,高,D,全店舗,低,L2-C,外部連携参照,,infomart_transactions.id,,参照表示,納品書ID: infomart_transactions.id,納品書管理.納品書ID,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,infomart_transactions.received_at,,データ取得,受付日付: infomart_transactions.received_at,納品書管理.受付日付,,,,,
,,,,,,,,,,infomart_transactions.delivery_date,,データ取得,納品日: infomart_transactions.delivery_date,納品書管理.納品日,,,,,
,,,,,,,,,,infomart_transactions.status,,データ取得,処理ステータス: infomart_transactions.status,納品書管理.処理ステータス,,,,,
,,,,,,,,,,infomart_transactions.client_name,,データ取得,発注先: infomart_transactions.client_name,納品書管理.発注先,,,,,
,,,,,,,,ラクミー内部マスター参照,,shops.name,,マスタ参照,店舗名: shops.name,納品書管理.店舗名,,,,,
25,納品書詳細,一覧表示画面,高,D,全店舗,低,L2-C,外部連携参照,,infomart_transactions.id,,参照表示,納品書ID: infomart_transactions.id,納品書詳細.納品書ID,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,infomart_transactions.orderer_name,,データ取得,発注者: infomart_transactions.orderer_name,納品書詳細.発注者,,,,,
,,,,,,,,,,infomart_transactions.client_name,,データ取得,受注者: infomart_transactions.client_name,納品書詳細.受注者,,,,,
,,,,,,,,,,infomart_transactions.status,,データ取得,処理ステータス: infomart_transactions.status,納品書詳細.処理ステータス,,,,,
,,,,,,,,,,infomart_transactions.delivery_date,,データ取得,納品日: infomart_transactions.delivery_date,納品書詳細.納品日,,,,,
26,費用実績入力,実績入力画面,低,C,全店舗,低,L2-C,ラクミー内部単独,,petty_cashes.description,,入力値,経費項目: petty_cashes.description,費用実績入力.経費項目,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,petty_cashes.chart_of_account_id,,マスタ参照,経費コード: petty_cashes.chart_of_account_id,費用実績入力.経費コード,,,,,
,,,,,,,,,,monthly_cost_items.name,,日付,費目: monthly_cost_items.name,費用実績入力.費目,,,,,
,,,,,,,,,,petty_cashes.tax_type,,データ取得,税区分: petty_cashes.tax_type,費用実績入力.税区分,,,,,
,,,,,,,,,,stocking_transfers.date,,データ取得,日付: stocking_transfers.date,費用実績入力.日付,,,,,
,,,,,,,,,,shops.name,,マスタ参照,移動元店舗: shops.name,費用実績入力.移動元店舗,,,,,
,,,,,,,,,,stocking_transfers.price_excluded_tax,,データ取得,金額: stocking_transfers.price_excluded_tax,費用実績入力.金額,,,,,
,,,,,,,,,,,,マスタ参照,移動先店舗: shops.name,費用実績入力.移動先店舗,,,,,
27,PA人件費率分析,分析画面,低,B,店舗月次,低,L1,設定値参照,,"monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit",[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）,マスタ参照,目標PA人件費率: monthly_budgets.ratio,PA人件費率分析.目標PA人件費率,,短期キャッシュ(1-5分),×,画面表示時,
28,仕入費率分析,分析画面,低,B,店舗月次,低,L1,設定値参照,,"monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit",[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）,マスタ参照,目標仕入費率: monthly_budgets.ratio,仕入費率分析.目標仕入費率,,短期キャッシュ(1-5分),×,画面表示時,
29,利益率分析,分析画面,低,S,店舗月次,低,L1,設定値参照,,"monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit",[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）,マスタ参照,目標利益率: monthly_budgets.ratio,利益率分析.目標利益率,,短期キャッシュ(1-5分),×,画面表示時,
30,ユーザー,設定入力画面,低,D,単一レコード,低,L0,ラクミー内部単独,,users.id,,マスタ参照,ラクミーID: users.id,ユーザー.ラクミーID,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,users.name,,フラグ,氏名: users.name,ユーザー.氏名,,,,,
,,,,,,,,,,users.phone_number,,データ取得,電話番号: users.phone_number,ユーザー.電話番号,,,,,
,,,,,,,,,,users.role,,データ取得,ユーザー識別（本部、一般）: users.role,ユーザー.ユーザー識別（本部、一般）,,,,,
,,,,,,,,,,users.status,,データ取得,ステータス: users.status,ユーザー.ステータス,,,,,
31,ラベル一覧,一覧表示画面,中,D,単一レコード,低,L0,ラクミー内部マスター参照,,shops.id,,マスタ参照,店舗ID: shops.id,ラベル一覧.店舗ID,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,shops.name,,マスタ参照,店舗名: shops.name,ラベル一覧.店舗名,,,,,
,,,,,,,,,,shop_labels.label_name,,データ取得,ラベル名: shop_labels.label_name,ラベル一覧.ラベル名,,,,,
32,ラベル設定（ラベル）,設定入力画面,中,D,単一レコード,低,L0,ラクミー内部単独,,labels.id,,マスタ参照,ラベルID: labels.id,ラベル設定（ラベル）.ラベルID,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,labels.name,,フラグ,ラベル名: labels.name,ラベル設定（ラベル）.ラベル名,,,,,
,,,,,,,,,,labels.is_inventory,,データ取得,棚卸し: labels.is_inventory,ラベル設定（ラベル）.棚卸し,,,,,
,,,,,,,,,,labels.status,,データ取得,ステータスフラグ: labels.status,ラベル設定（ラベル）.ステータスフラグ,,,,,
33,ラベル設定（店舗リスト）,設定入力画面,中,C,単一レコード,低,L0,ラクミー内部単独,,shops.id,ラベル設定（ラベル）.ラベル名; 店舗管理.店舗名,マスタ参照,店舗ID: shops.id,ラベル設定（店舗リスト）.店舗ID,店舗ラベル別サマリー（売上・営業利益・各種比率のラベル別集計）,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,shops.name,,フラグ,店舗名: shops.name,ラベル設定（店舗リスト）.店舗名,,,,,
,,,,,,,,,,shop_labels.label_name,,データ取得,ラベル名: shop_labels.label_name,ラベル設定（店舗リスト）.ラベル名,,,,,
,,,,,,,,,,shop_labels.status,,データ取得,ステータスフラグ: shop_labels.status,ラベル設定（店舗リスト）.ステータスフラグ,,,,,
34,店舗管理,設定入力画面,低,B,単一レコード,低,L0,ラクミー内部単独,,shops.name,,マスタ参照,店舗名: shops.name,店舗管理.店舗名,主要KPI指標.坪月商,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,shops.phone_number,,データ取得,電話番号: shops.phone_number,店舗管理.電話番号,主要KPI指標.家賃比率,,,,
,,,,,,,,,,shops.postal_code,,データ取得,郵便番号: shops.postal_code,店舗管理.郵便番号,主要KPI指標.ROI,,,,
,,,,,,,,,,shops.prefecture,,データ取得,都道府県: shops.prefecture,店舗管理.都道府県,,,,,
,,,,,,,,,,shops.address,,データ取得,住所: shops.address,店舗管理.住所,,,,,
,,,,,,,,,,shops.building,,データ取得,建物: shops.building,店舗管理.建物,,,,,
,,,,,,,,,,shops.industry_type,,データ取得,業種: shops.industry_type,店舗管理.業種,,,,,
,,,,,,,,,,shops.business_type,,データ取得,業態: shops.business_type,店舗管理.業態,,,,,
,,,,,,,,,,shops.total_table_num,,データ取得,総卓数: shops.total_table_num,店舗管理.総卓数,,,,,
,,,,,,,,,,shops.total_seat_num,,データ取得,総席数: shops.total_seat_num,店舗管理.総席数,,,,,
,,,,,,,,,,shops.total_area_num,,データ取得,坪数: shops.total_area_num,店舗管理.坪数,,,,,
,,,,,,,,,,shops.rent_type,,データ取得,家賃種別: shops.rent_type,店舗管理.家賃種別,,,,,
,,,,,,,,,,shops.rent,,データ取得,家賃（金額）: shops.rent,店舗管理.家賃（金額）,,,,,
,,,,,,,,,,shops.initial_investment,,データ取得,初期投資額: shops.initial_investment,店舗管理.初期投資額,,,,,
35,従業員管理,設定入力画面,低,C,単一レコード,低,L0,ラクミー内部単独,,employees.code,,マスタ参照,従業員コード: employees.code,従業員管理.従業員コード,,短期キャッシュ(1-5分),×,画面表示時,
,,,,,,,,,,employees.department_code,,データ取得,所属コード: employees.department_code,従業員管理.所属コード,,,,,
,,,,,,,,,,employees.shop_id,,データ取得,店舗ID: employees.shop_id,従業員管理.店舗ID,,,,,
,,,,,,,,,,shops.name,,マスタ参照,店舗名: shops.name,従業員管理.店舗名,,,,,
,,,,,,,,,,employees.salary_type,,データ取得,区分（月給時給）: employees.salary_type,従業員管理.区分（月給時給）,,,,,
,,,,,,,,,,employees.total_payment,,データ取得,総支給額: employees.total_payment,従業員管理.総支給額,,,,,
,,,,,,,,,,employees.standard_working_hours,,データ取得,所定労働時間: employees.standard_working_hours,従業員管理.所定労働時間,,,,,
,,,,,,,,,,employees.deemed_overtime_hours,,データ取得,みなし残業時間: employees.deemed_overtime_hours,従業員管理.みなし残業時間,,,,,
