作成日: 2025年12月16日,,,,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0：データ取得層,,,,,,,,,,◎ 必須,
,,,,,,高：外部連携×外部連携 / 複合演算,L1：単純演算層,,,,,,,,,,○ 推奨,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_フード仕入, 年間予実対比（予実対比）.年間予算_フード仕入",年間実績_フード仕入 - 年間予算_フード仕入,年間予実差額_フード仕入: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_フード仕入,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_ドリンク仕入, 年間予実対比（予実対比）.年間予算_ドリンク仕入",年間実績_ドリンク仕入 - 年間予算_ドリンク仕入,年間予実差額_ドリンク仕入: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_ドリンク仕入,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_人件費 計, 年間予実対比（予実対比）.年間予算_人件費 計",年間実績_人件費 計 - 年間予算_人件費 計,年間予実差額_人件費 計: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_人件費 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_固定人件費, 年間予実対比（予実対比）.年間予算_固定人件費",年間実績_固定人件費 - 年間予算_固定人件費,年間予実差額_固定人件費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_固定人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_PA人件費, 年間予実対比（予実対比）.年間予算_PA人件費",年間実績_PA人件費 - 年間予算_PA人件費,年間予実差額_PA人件費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_PA人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_社員人件費, 年間予実対比（予実対比）.年間予算_社員人件費",年間実績_社員人件費 - 年間予算_社員人件費,年間予実差額_社員人件費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_社員人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_ヘルプ人件費, 年間予実対比（予実対比）.年間予算_ヘルプ人件費",年間実績_ヘルプ人件費 - 年間予算_ヘルプ人件費,年間予実差額_ヘルプ人件費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_ヘルプ人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_その他経費 計, 年間予実対比（予実対比）.年間予算_その他経費 計",年間実績_その他経費 計 - 年間予算_その他経費 計,年間予実差額_その他経費 計: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_その他経費 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_地代家賃, 年間予実対比（予実対比）.年間予算_地代家賃",年間実績_地代家賃 - 年間予算_地代家賃,年間予実差額_地代家賃: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_地代家賃,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_家賃（変動分）, 年間予実対比（予実対比）.年間予算_家賃（変動分）",年間実績_家賃（変動分） - 年間予算_家賃（変動分）,年間予実差額_家賃（変動分）: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_家賃（変動分）,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_水道光熱費, 年間予実対比（予実対比）.年間予算_水道光熱費",年間実績_水道光熱費 - 年間予算_水道光熱費,年間予実差額_水道光熱費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_水道光熱費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_電気代, 年間予実対比（予実対比）.年間予算_電気代",年間実績_電気代 - 年間予算_電気代,年間予実差額_電気代: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_電気代,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_ガス代, 年間予実対比（予実対比）.年間予算_ガス代",年間実績_ガス代 - 年間予算_ガス代,年間予実差額_ガス代: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_ガス代,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_水道代, 年間予実対比（予実対比）.年間予算_水道代",年間実績_水道代 - 年間予算_水道代,年間予実差額_水道代: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_水道代,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_減価償却費, 年間予実対比（予実対比）.年間予算_減価償却費",年間実績_減価償却費 - 年間予算_減価償却費,年間予実差額_減価償却費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_減価償却費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_販促費, 年間予実対比（予実対比）.年間予算_販促費",年間実績_販促費 - 年間予算_販促費,年間予実差額_販促費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_販促費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_資材費, 年間予実対比（予実対比）.年間予算_資材費",年間実績_資材費 - 年間予算_資材費,年間予実差額_資材費: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_資材費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_借入金返済, 年間予実対比（予実対比）.年間予算_借入金返済",年間実績_借入金返済 - 年間予算_借入金返済,年間予実差額_借入金返済: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_借入金返済,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_IT費用, 年間予実対比（予実対比）.年間予算_IT費用",年間実績_IT費用 - 年間予算_IT費用,年間予実差額_IT費用: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_IT費用,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_ラクミー利用料, 年間予実対比（予実対比）.年間予算_ラクミー利用料",年間実績_ラクミー利用料 - 年間予算_ラクミー利用料,年間予実差額_ラクミー利用料: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_ラクミー利用料,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_レジ利用料, 年間予実対比（予実対比）.年間予算_レジ利用料",年間実績_レジ利用料 - 年間予算_レジ利用料,年間予実差額_レジ利用料: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_レジ利用料,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_クレジットカード手数料, 年間予実対比（予実対比）.年間予算_クレジットカード手数料",年間実績_クレジットカード手数料 - 年間予算_クレジットカード手数料,年間予実差額_クレジットカード手数料: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_クレジットカード手数料,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_お花代, 年間予実対比（予実対比）.年間予算_お花代",年間実績_お花代 - 年間予算_お花代,年間予実差額_お花代: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_お花代,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間実績_営業利益, 年間予実対比（予実対比）.年間予算_営業利益",年間実績_営業利益 - 年間予算_営業利益,年間予実差額_営業利益: 実績 - 予算,年間予実対比（予実対比）.年間予実差額_営業利益,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_総売上 計 ÷ 年間予算_総売上 計 × 100,年間予算対比率_総売上 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_総売上 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_フード売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_フード売上 計 ÷ 年間予算_フード売上 計 × 100,年間予算対比率_フード売上 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_フード売上 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_フード売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_フード売上ランチ ÷ 年間予算_フード売上ランチ × 100,年間予算対比率_フード売上ランチ: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_フード売上ランチ,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_フード売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_フード売上ディナー ÷ 年間予算_フード売上ディナー × 100,年間予算対比率_フード売上ディナー: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_フード売上ディナー,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_ドリンク売上 計 ÷ 年間予算_ドリンク売上 計 × 100,年間予算対比率_ドリンク売上 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_ドリンク売上 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_ドリンク売上ランチ ÷ 年間予算_ドリンク売上ランチ × 100,年間予算対比率_ドリンク売上ランチ: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_ドリンク売上ランチ,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_ドリンク売上ディナー ÷ 年間予算_ドリンク売上ディナー × 100,年間予算対比率_ドリンク売上ディナー: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_ドリンク売上ディナー,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_その他売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_その他売上 計 ÷ 年間予算_その他売上 計 × 100,年間予算対比率_その他売上 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_その他売上 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_その他売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_その他売上ランチ ÷ 年間予算_その他売上ランチ × 100,年間予算対比率_その他売上ランチ: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_その他売上ランチ,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_その他売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_その他売上ディナー ÷ 年間予算_その他売上ディナー × 100,年間予算対比率_その他売上ディナー: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_その他売上ディナー,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_FLコスト 計 ÷ 年間予算_FLコスト 計 × 100,年間予算対比率_FLコスト 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_FD仕入 計 ÷ 年間予算_FD仕入 計 × 100,年間予算対比率_FD仕入 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_FD仕入 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_フード仕入, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_フード仕入 ÷ 年間予算_フード仕入 × 100,年間予算対比率_フード仕入: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_フード仕入,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_ドリンク仕入, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_ドリンク仕入 ÷ 年間予算_ドリンク仕入 × 100,年間予算対比率_ドリンク仕入: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_ドリンク仕入,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_人件費 計, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_人件費 計 ÷ 年間予算_人件費 計 × 100,年間予算対比率_人件費 計: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_人件費 計,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_固定人件費, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_固定人件費 ÷ 年間予算_固定人件費 × 100,年間予算対比率_固定人件費: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_固定人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_PA人件費, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_PA人件費 ÷ 年間予算_PA人件費 × 100,年間予算対比率_PA人件費: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_PA人件費,,,,
,,,,,,,,,,,"年間予実対比（予実対比）.年間予算_社員人件費, 年間予実対比（予実対比）.年間予算_総売上 計",年間実績_社員人件費 ÷ 年間予算_社員人件費 × 100,年間予算対比率_社員人件費: 実績 / 予算 × 100,年間予実対比（予実対比）.年間予算対比率_社員人件費,,,,
