大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
ディメン	属性ディメン	S69	費目	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S70	設定タイプ	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S372	費目	マスタ参照表示	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S99	商品	外部連携単独	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S376	発注先名	外部データ参照	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S246	商品	外部連携単独	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S247	仕入先	外部連携単独	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S79	費目	費目マスタ参照	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S90	費目	ユーザー入力単独（マスタ選択）	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S737	発注ID	データ参照表示	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S739	ステータス	データ参照表示	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S752	納品書ID	データ参照表示	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S743	納品書ID	AI読込+ユーザー入力	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S460	納品書ID	外部連携+アプリ連携	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S464	処理ステータス	外部連携+アプリ連携	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S466	納品書ID	外部連携+アプリ連携	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S469	処理ステータス	外部連携+アプリ連携	店長	-	🟢 既実装	小	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S798	時間帯ラベル名	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S799	時間帯開始	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S800	時間帯終了	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S801	時間帯日跨ぎフラグ	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S802	時間帯表示色	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S803	曜日ラベル名	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S804	曜日bitmap	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S805	祝日含有フラグ	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S806	商品グループ名	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S807	商品グループタイプ	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S809	商品グループ含有商品	マスタ参照	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S810	仕入先ラベル名	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S811	仕入先ラベル含有仕入先	マスタ参照	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S812	スタッフラベル名	ユーザー入力単独	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
ディメン	属性ディメン	S813	スタッフラベル含有スタッフ	マスタ参照	店長	-	⚪ 対象外	-	🟢 制限なし	マスタ参照系ディメン (店舗ID/商品等の属性軸)	master	MASTER	画面内	-	-	ドロップ可能な軸として、行/列/フィルタにドラッグして使用	-	-	-	-	-	-	-	-	-	-	-	-
トランザクション	個別	S100	売上（税抜）	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L1	SUM商品別	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date, shop × month × product, shop × date × product	13M	nightly	batch	翌日日次確定
トランザクション	個別	S102	販売点数	客数系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証 (KPI単独表示)	L1	SUM商品別	head_office_item_sales_logs.quantity	[外部]TITEM.quantity		date,week,month,quarter,year	日次	shop × date, shop × month × product, shop × date × product	13M	nightly	batch	確定なし
トランザクション	個別	S112	フード前月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	マスタ参照	shop_inventories.amount（棚卸入力）	-		month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
トランザクション	個別	S113	フード当月仕入	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
トランザクション	個別	S114	フード当月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	マスタ参照	shop_inventories.amount（棚卸入力）	-		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S117	ドリンク前月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	マスタ参照	shop_inventories.amount（棚卸入力）	-		month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
トランザクション	個別	S118	ドリンク当月仕入	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
トランザクション	個別	S119	ドリンク当月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	マスタ参照	shop_inventories.amount（棚卸入力）	-		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S122	FD前月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	前月末在庫	shop_inventories.amount（棚卸入力）	-		month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
トランザクション	個別	S123	FD当月仕入	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L1	SUM月間	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
トランザクション	個別	S124	FD当月在庫高	その他	店長	-	🟢 既実装	小	🟡 STOCK指標	期末値、SUM不可	metric	STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理 (KPI単独表示)	L1	当月末在庫	shop_inventories.amount（棚卸入力）	-		date,week,month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S125	売上	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
トランザクション	個別	S126	フード売上	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product, shop × month × product	13M	nightly	batch	翌日日次確定
トランザクション	個別	S127	ドリンク売上	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product, shop × month × product	13M	nightly	batch	翌日日次確定
